Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,119341.0,6,5,601,4815,263.0,66.0,100.16666666666667,79.83587330684537,4249.0,66.0,963.0,1841.2593516395239,45382.55922105563,92.1728492303567,11934.1,21538.543329730233,60407.0,0.0,119096.0,23819.2,26291.61554944846,60407.0,1.0,119341.0,29835.25,48217.842868762455,101099.0,1.0,0,0,0,0,120,100,50.27609958019457,41.89674965016214,66,4249,492.3636363636364,1249.9286597824112,1562321.6545454543,1,0,0,0,0,0,0,0.8333333333333334,492.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,119547.0,7,6,668,4881,264.0,66.0,95.42857142857143,74.39277998761516,4249.0,66.0,813.5,1687.0952255281857,46416.890428032486,108.74384133437059,9962.25,19740.288300948025,57570.0,0.0,119282.0,19880.333333333332,24935.406727516332,57570.0,123.00000000000001,119425.0,23885.0,43662.75577079395,100804.0,1.0,0,0,0,0,140,120,58.55437610312262,50.18946523124796,66,4249,426.84615384615387,1152.1909452686107,1327543.9743589745,1,0,0,0,0,0,0,0.8571428571428571,426.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,119622.0,6,5,601,4815,263.0,66.0,100.16666666666667,79.83587330684537,4249.0,66.0,963.0,1841.2593516395239,45275.952583972845,91.95632910334218,11962.2,21253.06076153111,57091.0,1.0,119506.0,23901.2,25703.57291700903,57091.0,90.0,119533.0,29883.25,48090.69468809255,100914.0,2.0,0,0,0,0,120,100,50.1579976927321,41.79833141061009,66,4249,492.3636363636364,1249.9286597824112,1562321.6545454543,1,0,0,0,0,0,0,0.8333333333333334,492.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,118535.0,6,5,600,4815,262.0,66.0,100.0,79.42795477664019,4249.0,66.0,963.0,1841.2593516395239,45682.70974817564,92.79959505631248,11853.5,21314.216550618665,58909.0,1.0,118431.0,23686.2,26013.184939564784,58909.0,164.0,118372.0,29593.0,48115.398927993934,100883.0,2.0,0,0,0,0,120,100,50.61796093980681,42.18163411650567,66,4249,492.27272727272725,1249.9470461510832,1562367.6181818184,1,0,0,0,0,0,0,0.8333333333333334,492.27272727272725,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,121819.0,6,5,599,4815,261.0,66.0,99.83333333333333,79.02003965239872,4249.0,66.0,963.0,1841.2593516395239,44442.98508442854,90.29790098424712,12181.9,21661.138820221084,59367.0,0.0,121630.0,24326.0,26224.875643175128,59367.0,73.0,121746.0,30436.5,48604.22043746133,102065.0,2.0,0,0,0,0,120,100,49.25340053686207,41.044500447385055,66,4249,492.1818181818182,1249.9655049785829,1562413.7636363637,1,0,0,0,0,0,0,0.8333333333333334,492.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,121871.0,6,5,599,4815,261.0,66.0,99.83333333333333,79.02003965239872,4249.0,66.0,963.0,1841.2593516395239,44424.02212175169,90.25937261530635,12187.1,21429.67199131978,58471.0,0.0,121562.0,24312.4,25813.436477927535,58471.0,123.00000000000001,121749.0,30437.25,48017.32345987227,101041.0,1.0,0,0,0,0,120,100,49.23238506289437,41.02698755241198,66,4249,492.1818181818182,1249.9655049785829,1562413.7636363637,1,0,0,0,0,0,0,0.8333333333333334,492.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,121359.0,6,5,599,4815,261.0,66.0,99.83333333333333,79.02003965239872,4249.0,66.0,963.0,1841.2593516395239,44611.44208505344,90.64016677790687,12135.9,21444.208813932855,58505.0,0.0,121294.0,24258.8,25841.874964870483,58505.0,98.0,121261.0,30315.25,47923.94039430258,100802.0,1.0,0,0,0,0,120,100,49.44009096976739,41.20007580813949,66,4249,492.1818181818182,1249.9655049785829,1562413.7636363637,1,0,0,0,0,0,0,0.8333333333333334,492.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,122029.0,6,5,600,4815,262.0,66.0,100.0,79.42795477664019,4249.0,66.0,963.0,1841.2593516395239,44374.69781773185,90.1425071089659,12202.9,21313.97159116266,59173.0,0.0,121960.0,24392.0,25868.260146364693,59173.0,187.0,121842.0,30460.5,47509.63397389348,100565.0,1.0,0,0,0,0,120,100,49.16864024125413,40.97386686771178,66,4249,492.27272727272725,1249.9470461510832,1562367.6181818184,1,0,0,0,0,0,0,0.8333333333333334,492.27272727272725,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,219971.0,6,5,600,4815,262.0,66.0,100.0,79.42795477664019,4249.0,66.0,963.0,1841.2593516395239,24616.881316173494,50.0065917780071,21997.1,50301.22170473485,160012.0,0.0,219762.0,43952.4,67001.34623498247,160012.0,1.0,219971.0,54992.75,97783.76291380555,201115.0,1.0,0,0,0,0,120,100,27.276322788003874,22.73026899000323,66,4249,492.27272727272725,1249.9470461510832,1562367.6181818184,1,0,0,0,0,0,0,0.8333333333333334,492.27272727272725,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,222578.0,6,5,601,4815,263.0,66.0,100.16666666666667,79.83587330684537,4249.0,66.0,963.0,1841.2593516395239,24333.042798479633,49.4208771756418,22257.8,49644.038256370724,157446.0,0.0,222577.0,44515.4,65631.66598373075,157446.0,86.0,222492.0,55623.0,97508.26605985772,201157.0,1.0,0,0,0,0,120,100,26.956842095804618,22.46403507983718,66,4249,492.3636363636364,1249.9286597824112,1562321.6545454543,1,0,0,0,0,0,0,0.8333333333333334,492.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
