Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,6483.0,5,5,756,2043,484.0,66.0,151.2,186.0731039134888,1771.0,66.0,408.6,761.6126311977763,431744.5627024526,1542.495758136665,720.3333333333334,1439.5535766340897,4482.0,1.0,6247.0,1561.75,2112.9201554562665,4700.0,201.0,6283.0,1570.75,1996.5829768214828,4482.0,2.0,0,0,0,0,100,100,771.2478790683325,771.2478790683325,66,1771,279.9,539.9943312459657,291593.8777777777,1,0,0,0,0,0,0,1.0,279.9,0.0,0.0,0.0,0.0,0.0,0.0,64240,506,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,17531.0,5,5,785,637,513.0,66.0,157.0,199.04019694524018,365.0,66.0,127.4,132.86760327483896,81113.45616336774,570.4181164793794,1947.888888888889,3841.310109989964,11604.0,1.0,17361.0,4340.25,5105.195678587322,11604.0,634.0,17330.0,4332.5,5506.749948926317,12184.0,2.0,0,0,0,0,100,100,285.2090582396897,285.2090582396897,66,513,142.2,160.3030463424406,25697.066666666666,1,0,0,0,0,0,0,1.0,142.2,0.0,0.0,0.0,0.0,0.0,0.0,64240,506,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,16482.0,5,5,779,637,507.0,66.0,155.8,196.3573273397252,365.0,66.0,127.4,132.86760327483896,85911.90389515835,606.7224851352992,1831.3333333333333,3449.2968848737855,9842.0,0.0,16345.0,4086.25,4512.307789073495,9842.0,132.0,16350.0,4087.5,4599.296504176843,10081.0,2.0,0,0,0,0,100,100,303.3612425676496,303.3612425676496,66,507,141.6,158.76481558162268,25206.266666666663,1,0,0,0,0,0,0,1.0,141.6,0.0,0.0,0.0,0.0,0.0,0.0,64240,506,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,18815.0,5,5,968,2043,696.0,66.0,193.6,280.8715008682796,1771.0,66.0,408.6,761.6126311977763,160031.889449907,531.4908317831517,2090.5555555555557,4022.3435367678103,11727.0,1.0,18714.0,4678.5,5251.203576324194,11727.0,78.0,18738.0,4684.5,5308.465723100539,11867.0,2.0,0,0,0,0,100,100,265.7454158915759,265.7454158915759,66,1771,301.1,552.9047436544162,305703.6555555556,1,0,0,0,0,0,0,1.0,301.1,0.0,0.0,0.0,0.0,0.0,0.0,64240,505,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,18150.0,5,5,942,2043,670.0,66.0,188.4,269.24486996041355,1771.0,66.0,408.6,761.6126311977763,164462.80991735536,550.9641873278237,2016.6666666666667,4161.085705678267,12440.0,0.0,18068.0,4517.0,5615.088838715436,12440.0,68.0,18082.0,4520.5,5669.732768540918,12563.0,82.0,0,0,0,0,100,100,275.4820936639118,275.4820936639118,66,1771,298.5,550.898911880493,303489.6111111111,1,0,0,0,0,0,0,1.0,298.5,0.0,0.0,0.0,0.0,0.0,0.0,64240,505,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,17543.0,5,5,951,2043,679.0,66.0,190.2,273.2694640826157,1771.0,66.0,408.6,761.6126311977763,170666.36265176994,570.027931368637,1949.2222222222222,3954.956535089159,11768.0,0.0,17489.0,4372.25,5317.398635611214,11768.0,96.0,17447.0,4361.75,5430.6637025321315,11987.0,2.0,0,0,0,0,100,100,285.0139656843185,285.0139656843185,66,1771,299.4,551.5801946327579,304240.71111111104,1,0,0,0,0,0,0,1.0,299.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,505,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,16793.0,5,5,980,637,708.0,66.0,196.0,286.23766348962533,365.0,66.0,127.4,132.86760327483896,96290.12088370154,595.4862144941345,1865.888888888889,3870.6838686608226,11558.0,0.0,16703.0,4175.75,5235.338599364897,11558.0,137.0,16657.0,4164.25,5296.911010202078,11654.0,1.0,0,0,0,0,100,100,297.74310724706726,297.74310724706726,66,708,161.7,213.4656100327794,45567.56666666666,1,0,0,0,0,0,0,1.0,161.7,0.0,0.0,0.0,0.0,0.0,0.0,64240,505,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,13823.0,5,5,974,637,702.0,66.0,194.8,283.5545802839376,365.0,66.0,127.4,132.86760327483896,116544.88895319395,723.4319612240469,1535.888888888889,2915.250351361116,8441.0,0.0,13697.0,3424.25,3793.5087869499744,8441.0,106.0,13718.0,3429.5,3826.5920869619745,8533.0,68.0,0,0,0,0,100,100,361.71598061202343,361.71598061202343,66,702,161.1,211.76110754023426,44842.76666666666,1,0,0,0,0,0,0,1.0,161.1,0.0,0.0,0.0,0.0,0.0,0.0,64240,505,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,13572.0,5,5,949,2043,677.0,66.0,189.8,272.37510899493,1771.0,66.0,408.6,761.6126311977763,220453.8756262894,736.8110816386678,1508.0,2525.5732517588954,6916.0,1.0,13496.0,3374.0,3005.792518898579,6916.0,834.0,13470.0,3367.5,3614.8130887594543,7840.0,2.0,0,0,0,0,100,100,368.4055408193339,368.4055408193339,66,1771,299.2,551.4276017756093,304072.39999999997,1,0,0,0,0,0,0,1.0,299.2,0.0,0.0,0.0,0.0,0.0,0.0,64240,505,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,14514.0,5,5,923,2043,651.0,66.0,184.6,260.74853786742506,1771.0,66.0,408.6,761.6126311977763,204354.41642552018,688.989940746865,1612.6666666666667,2620.367626879862,7237.0,1.0,14338.0,3584.5,3075.1178297207844,7237.0,590.0,14407.0,3601.75,3469.6752369638284,7859.0,2.0,0,0,0,0,100,100,344.4949703734325,344.4949703734325,66,1771,296.6,549.5062834541163,301957.1555555556,1,0,0,0,0,0,0,1.0,296.6,0.0,0.0,0.0,0.0,0.0,0.0,64240,505,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
